epoch,dice_coef,loss,val_dice_coef,val_loss
0,0.42733305931711035,0.5726669373629131,0.1504988714717747,0.8495010914427511
1,0.6803889304698288,0.31961106953017115,0.7009984368688604,0.2990015631311395
2,0.7065799130722354,0.29342008692776456,0.4638784249846855,0.5361215522450008
3,0.7139911465913976,0.28600885451526126,0.6613843022437578,0.3386157061276811
4,0.7355867074273397,0.26441329367931915,0.6358543155568369,0.36414569281460196
5,0.7514486976197515,0.2485513012735896,0.6813736815800827,0.3186263077044755
6,0.7643453087719939,0.23565469178133547,0.6848903787270021,0.31510963198843966
7,0.7756964699999799,0.2243035289320944,0.5579161808062135,0.4420838322532311
8,0.7856808335330466,0.21431916757361225,0.6375575229692995,0.36244246865926166
9,0.7946851316146412,0.20531486893868828,0.5063894046156594,0.49361060007234636
10,0.8007954623103363,0.19920453934965193,0.6069558075304782,0.3930441794100772
11,0.804400899952068,0.1955991022612497,0.520682734719823,0.4793172569087382
12,0.8097898983796025,0.19021010217372697,0.6418449985847045,0.35815500141529555
13,0.8147500300779247,0.1852499704754047,0.6891479143935643,0.3108520916338717
14,0.8166100122518712,0.18338998502021467,0.5775905666726359,0.4224094463868088
15,0.8223889756061046,0.17761102384056604,0.704645616954632,0.29535437885964855
16,0.8260840185946617,0.17391598195866764,0.6777610256430808,0.3222389720129163
17,0.8299443668872948,0.1700556347339604,0.665022093258547,0.334977906741453
18,0.8291733158241185,0.1708266852825404,0.7074890592125025,0.2925109491589364
19,0.8371849930777764,0.16281500581556477,0.7077853840388609,0.2922146159611391
20,0.8411414198303506,0.15885858072297881,0.7329874674925644,0.26701253853487167
21,0.8415559165282095,0.15844408291846104,0.7208333544516832,0.279166637176878
22,0.8353503062253188,0.1646496932213518,0.7209813544589482,0.27901865809821014
23,0.8355640783391387,0.16443592221419076,0.7220368646503834,0.2779631353496166
24,0.8474903797023233,0.1525096214043355,0.7247270868065652,0.2752729215648737
25,0.8527979691852835,0.14720203192137538,0.7191703085149272,0.2808296891410699
26,0.8514078346230132,0.14859216537698688,0.7197942686884591,0.2802057271258215
27,0.8510189237224538,0.14898107627754623,0.7241703466083227,0.27582965339167737
28,0.8537601036650073,0.146239896058328,0.7209831261902713,0.27901687799544816
29,0.8478635427591484,0.15213645807084566,0.7118901161665327,0.2881098814894644
30,0.8562602771289102,0.14373972231776042,0.7073905488078513,0.2926094511921486
31,0.8618329930960623,0.1381670071806024,0.7183429565322533,0.2816570374403107
32,0.863944462139811,0.13605553758352432,0.7194379641768638,0.2805620358231362
33,0.8615999958172545,0.13840000390608073,0.6995420971613252,0.30045790283867485
34,0.8645026386558811,0.13549736079078956,0.7224950529216381,0.27750494707836193
35,0.8655835810842631,0.1344164183624075,0.7198688582088171,0.28013114413518586
36,0.8666962468398357,0.13330375399015848,0.720260812325424,0.2797391983900177
37,0.8685987770136874,0.13140122298631268,0.7141214441717341,0.28587855582826593
38,0.8710142422067689,0.1289857569632369,0.7005340035042066,0.29946599649579336
39,0.8697923588743893,0.13020764084894595,0.7153906661472963,0.28460933150870077
